"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","V_wane_rate","rec_rate","V_fail_rate","V_symptom_rate","beta0","beta1","beta_mod_A","rho","sigmaSE","lag","S_0","I_0","A_0","V_0"
"US","all.equal","all","two.weeks",166,-5883.33311804561,7.13050306143399,0.0033639305758474,0.0194974037523238,0.0776348269779714,0.00982791767732883,0.021750850662474,0.104193136826001,0.0778235715178006,0.000557114629365504,1.33512567535245,0.282074894576264,0.00174617428930137,0.00164511635438185,0.534903765209132,0.461704944147185
"US","all.equal","all","two.weeks",1443,-5936.39688988228,9.97433733085911,0.0296030334982775,0.0333560908315393,0.345775425081007,0.0635490752455986,0.0345397767437364,0.0252268366370603,0.0706320711940215,0.0627259270023981,1.02999153726425,0.124729728714013,5.01078457614969e-06,1.4636596418871e-05,1.50316250052547e-05,0.999965320994
"US","all.equal","all","two.weeks",913,-5861.18548305826,26.8181810325224,0.00719267899108468,0.0509706470068573,0.0143339615422966,0.77446328506866,0.053457437748634,0.0975781062158257,0.527121132449999,0.0032837530962579,0.984443308608987,0.290061215400904,0.00680082588387056,0.0015927103393752,0.00119859386729888,0.990407869909455
"US","all.equal","all","two.weeks",1243,-5835.46306583161,16.4904238223976,0.000902131460176304,0.0333920635518031,0.00399664354602135,0.999715729328939,0.0386047708724001,0.104782028012774,0.92383528353897,0.00160438848245714,1.2985450826248,0.367619762004684,0.994745927118912,0.00058308587906015,4.25624522208581e-05,0.00462842454980664
"US","all.equal","all","two.weeks",1279,-5868.62601891103,3.98278995641094,0.0133977195875317,0.0403031626606564,0.0491767248557669,0.960103511064581,0.0410723923651697,0.152979280651527,0.140019642277584,0.00114484360815257,0.976691252189031,0.273794945212737,2.2431554988757e-05,7.77508083524924e-06,0.0170984237245315,0.982871369639644
"US","all.equal","all","two.weeks",1031,-5957.86358419927,4.00911438243761,0.0205823298563675,0.0648397288341966,0.999622899985053,0.130388817565448,0.0716864505773065,0.0102121717258452,0.00138998389739975,0.000119571038738719,0.926786930110073,0.520137557612736,5.52463567014668e-05,0.0041991089267698,0.0109434824789692,0.98480216223756
"US","all.equal","all","two.weeks",213,-5839.34691307139,3.6217340841136,0.0258765573467653,0.0257898275723326,0.0135563449743119,0.431489199707595,0.0264636495993006,0.237445255126684,0.775057065515766,0.257109775995883,1.14655845268929,0.317885075312467,0.000141556014241916,6.34914779194046e-06,1.98422625011252e-06,0.999850110611716
"US","all.equal","all","two.weeks",1905,-5952.09515964709,31.6059979074773,0.140493801254857,0.072768990171157,0.80576547660908,0.0308321475602523,0.0764081661628827,0.00862004048305029,0.129138630764112,0.000233090912894157,0.910284482538671,0.949475813922044,0.99637344032991,2.39060822272107e-06,0.00319318626405123,0.000430982797816326
"US","all.equal","all","two.weeks",115,-5911.5261977817,1.61394970509738,0.00203576522799885,0.0353544757858261,0.599666462035548,0.48220012792509,0.0354727070630677,0.209742827076735,0.950593843643389,0.0295751699157457,1.041368163168,0.307809518115731,2.51722454916844e-05,1.20830866337787e-06,0.000298681536683044,0.999674937909162
"US","all.equal","all","two.weeks",1471,-5912.16078632356,7.9801042974865,0.00568341977252055,0.0387273750218905,0.0271921393171782,0.99995873809484,0.0393739013132419,0.0190590227340368,0.00405476464179472,0.458051200877421,1.03495916323086,0.982051887803551,0.000124974269675284,1.01982200398172e-05,4.23756941762769e-05,0.999822451816109
"US","all.equal","all","two.weeks",135,-5876.04238387199,6.76418003828128,0.0199820826209509,0.0355345706288087,0.0461553694083688,0.28866251560355,0.0366365416610672,0.000886303681964619,0.000299115204695222,0.0538951917291387,1.22665534379045,0.991849024060539,6.2679219161127e-05,1.21487673837112e-05,0.999838862596825,8.63094166304967e-05
"US","all.equal","all","two.weeks",654,-5951.96037881342,6.2372880918445,0.0107445759009423,0.0287574014030241,0.0159584289856655,0.0757577839938713,0.0295097050293807,0.101255885331382,0.0839320402646461,0.1464181072386,0.940182202460341,0.343529263573714,0.000263211306811657,2.6381227181643e-05,5.99740959420228e-05,0.999650433370065
"US","all.equal","all","two.weeks",1828,-5904.12445011948,8.22016045309181,0.00944513732406841,0.0532571163872848,0.90384039640678,0.0935554762825699,0.0511746599547143,0.0887214225416813,0.6555662650186,0.0545012489912584,0.885387549395135,0.217333995994459,8.40863571630048e-06,2.38495545997434e-08,6.58440437910492e-05,0.999925723470938
