"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","Vnwp_wane_rate","Vap_wane_rate","rec_rate","Vnwp_fail_rate","Vnwp_symptom_rate","Vap_fail_rate","Vap_symptom_rate","beta0","beta1","beta_mod_Anwp","beta_mod_Aap","rho","sigmaSE","lag","S_0","I_0","Vnwp_0","Vap_0","Anwp_0","Aap_0"
"US","Vn.equal.Vwp","all","two.weeks",549,-5949.64899340353,28.5824395409509,0.0129414185600864,0.0017238743828188,0.0454054487320316,0.0252521027352489,0.449608681500172,0.949629867025972,0.0133590158505485,0.0476520653503458,0.00235610013546729,0.170016191964892,0.303934023788578,0.0160434830733013,0.978964431445551,0.0245467345421022,0.000309344716172916,2.32542148658234e-05,0.99756494950252,0.00158236572046366,0.000472476239318111,4.76096066597245e-05
"US","Vn.equal.Vwp","all","two.weeks",350,-5883.08361001465,0.973177375691552,0.000888328084065247,0.0048463044250433,0.0430932921403045,0.940479537512595,0.384329481792909,0.824480214527311,0.996486541551976,0.0447829839570503,0.034545402070506,0.765266392914998,0.0757761896977451,0.00159646467146405,1.20814512468434,0.815702935387249,3.26765054798955e-05,1.7682425157558e-05,0.952859598684515,0.0464328188798518,0.000437572939911186,0.0002196505650846
"US","Vn.equal.Vwp","all","two.weeks",1536,-5967.13735110247,17.5042671350074,0.200738228412162,0.0176229437851617,0.0696068161458267,0.640348457607822,0.0353229485074392,0.00223364916185198,0.832584885652082,0.0685693804578098,0.0445771290507982,0.205638632238701,0.0676588536277053,0.0271007379030705,0.801731359272479,0.236982468357771,1.39217061084246e-07,3.2115034530535e-05,0.00264728215078053,0.996935193311086,6.97718227861245e-05,0.000315498463755651
"US","Vn.equal.Vwp","all","two.weeks",145,-5965.38541277619,0.788145026459206,0.0102785954087431,0.00799161980635268,0.0531671326516622,0.0208196887176142,0.861995227956087,0.00550513732729631,0.851884761325906,0.0572587463395087,0.0458617183155931,0.00833421052630679,0.0768967050784435,0.000936229332838818,0.916014816629024,0.165900238483133,0.000534871449906785,9.97496570464914e-06,4.89845391396426e-05,0.000166058083982339,0.999229672366684,1.04385945825679e-05
"US","Vn.equal.Vwp","all","two.weeks",741,-6059.93195412158,33.817260869311,0.00218589318229584,5.43430219055043e-06,0.0650513658530806,0.159539949465069,0.000811740464668115,0.775117530360754,0.000211359513019144,0.103613255255898,0.015606289803223,0.872634512226107,0.666301078237439,0.918800978532693,0.775621311071856,0.152066890040371,0.00620622230362185,2.30271416558397e-05,0.00630674009395726,0.987340653244141,3.51974350003867e-06,0.000119837473124282
"US","Vn.equal.Vwp","all","two.weeks",339,-6014.1049037848,62.093533537498,0.00154675453470777,3.70799141675325e-06,0.0486533717182314,0.00159813245486113,0.813153002500952,0.929247169448549,0.00246332757211664,0.05262754588091,0.0179368410524928,0.132353558789077,0.979252068449962,0.079680481228968,0.828628033293709,0.00138925750112806,0.0114930074486584,2.23446927518407e-05,8.81684273891234e-05,0.987179412332771,0.00119748894393601,1.95781544940139e-05
"US","Vn.equal.Vwp","all","two.weeks",1961,-5903.57438145339,25.8712359422052,1.83708539458057e-05,0.366408408708315,0.0265333992894099,0.832361271395309,0.00496070870946792,0.0500913642620418,0.669004560891564,0.031775727950593,0.155540349828604,0.978941753921821,0.000435208623783724,0.995317724229495,0.950367588552349,0.351957890253665,2.73673247372151e-06,3.50933033627267e-05,3.79278272263657e-05,1.41565938512795e-07,6.35144395544998e-05,0.999860586131444
"US","Vn.equal.Vwp","all","two.weeks",42,-5902.04195359065,9.53280750840359,0.0121990847912588,5.26978571948768e-05,0.0356466382538639,0.00407196581446227,0.0884625172947482,0.695782694562397,0.146676520880504,0.0380282061468033,0.201329193524151,0.0236701438623157,0.597626522129621,0.244936107767307,1.004152974461,0.292630131240345,0.000131243620729774,1.89477539463021e-05,0.999649661780533,0.000108951932608137,2.4906528367875e-05,6.62883838147737e-05
"US","Vn.equal.Vwp","all","two.weeks",1750,-5893.92484337448,13.1726598933502,4.57774055056377e-05,0.0180799008803887,0.0326964682485031,0.984677314966449,0.00269277052999862,0.0529829962100991,0.606390842629002,0.0465992262339084,0.161005443416254,0.678658397543266,0.242474846713468,0.00200073175842777,1.06856426140129,0.325426006936317,1.59780795636096e-06,0.0542419335123629,7.70976766181584e-05,2.48055647736799e-06,0.945555787697923,0.000121102748661799
"US","Vn.equal.Vwp","all","two.weeks",37,-6304.68597135349,2.10266785971911,0.0111905595520074,0.000737909406670209,0.0528022539479111,0.0416037241721236,0.999795886126504,0.895872466858514,0.00228671367023678,0.0540547979822077,0.10848630037186,0.000398134491670902,0.83515583649605,0.00876727880985758,0.595001190069201,0.254171313344039,0.00137247376743627,1.71150276507291e-06,0.260484932773726,0.734882509176661,0.00258962470481738,0.000668748074593707
"US","Vn.equal.Vwp","all","two.weeks",219,-5926.3740795802,20.8475960800951,0.000393422532527383,0.00883587897391448,0.0502322677314314,3.93400265916689e-05,0.975682102701468,0.113878035915814,0.0130344936815811,0.051755486059335,0.000795632251311745,0.250541060162061,0.0299544839509707,0.0521440311922503,0.97447501319211,0.898150264987622,0.000201925904099824,7.392515331314e-07,0.000509661515200678,0.998865101521391,0.000191261300550336,0.000231310507224918
"US","Vn.equal.Vwp","all","two.weeks",1108,-5942.47948277945,6.83204716823254,0.00049598919076839,3.43190276874551e-06,0.0692514609105713,0.126205305503436,0.628973832113912,0.971132806980728,0.000845566677686515,0.081086920354507,0.0257993806546459,0.0378501259877426,0.886880107775828,0.0130817791012468,0.928820031997725,0.978796969009102,3.93639799170504e-06,0.000485838407904998,0.000944163553655914,0.996115064240403,2.14229742761127e-06,0.00244885510261667
